title,link,provider,subtitle,price,original_price,sold,saving,sold_or_enq,id
"Microsoft Excel Complete Course - Beginner, Intermediate & Advanced- CPD ",https://www.reed.co.uk/courses/microsoft-excel-complete-course-beginner-intermediate-advanced-cpd/140784#/courses/be-acouk/p545?sortby=MostPopular,Be-a.co.uk,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,29.0,597,11551,Save 95%,"11,551 students purchased this course",140784
Web Design - CPD Accredited ,https://www.reed.co.uk/courses/web-design-cpd-accredited/267415#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Certified Web Design Course I Free e-certificate I Instant Access I Unlimited 24/7 Access,17.0,149,0,Save 88%,"Exam(s) / assessment(s) is included in price
Tutor is available to students",267415
Cyber Security - CPD Accredited ,https://www.reed.co.uk/courses/cyber-security-cpd-accredited/267419#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Certified Cyber Security Course I Free e-certificate I Instant Access I Unlimited 24/7 Access,17.0,149,0,Save 88%,"Exam(s) / assessment(s) is included in price
Tutor is available to students",267419
Childminding Course - CPD Accredited ,https://www.reed.co.uk/courses/childminding-course-cpd-accredited/267461#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Certified Childminding Course I Free e-certificate I Instant Access I Unlimited 24/7 Access,15.0,149,0,Save 89%,"Exam(s) / assessment(s) is included in price
Tutor is available to students",267461
Dog Grooming - CPD Accredited,https://www.reed.co.uk/courses/dog-grooming-cpd-accredited/267491#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Certified Dog Grooming Course I Free e-certificate I Instant Access I Unlimited 24/7 Access,15.0,149,0,Save 89%,"Exam(s) / assessment(s) is included in price
Tutor is available to students",267491
Project Management Professional - CPD Accredited,https://www.reed.co.uk/courses/project-management-professional-cpd-accredited/267674#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Certified Project Management Professional Course I Free e-certificate I Instant Access I Unlimited 24/7 Access,19.0,149,0,Save 87%,"Exam(s) / assessment(s) is included in price
Tutor is available to students",267674
Project Management Complete Course,https://www.reed.co.uk/courses/project-management-complete-course/227848#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,21.0,289,5,Save 92%,5 students purchased this course,227848
Diploma in Business Administration and Management,https://www.reed.co.uk/courses/diploma-in-business-administration-and-management/227852#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,18.0,365,19,Save 95%,19 students purchased this course,227852
"Leadership, HR Management and Recruitment Training with UK Employment Law",https://www.reed.co.uk/courses/leadership-hr-management-and-recruitment-training-with-uk-employment-law/227965#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,27.0,589,32,Save 95%,32 students purchased this course,227965
Microsoft Project 2016 Complete Course,https://www.reed.co.uk/courses/microsoft-project-2016-complete-course/228021#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,14.0,299,5,Save 95%,5 students purchased this course,228021
Coaching and Mentoring Diploma - CPD Certified,https://www.reed.co.uk/courses/coaching-and-mentoring-diploma-cpd-certified/228108#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,21.0,319,31,Save 93%,31 students purchased this course,228108
Human Resource Management and Recruitment Training,https://www.reed.co.uk/courses/human-resource-management-and-recruitment-training/228111#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,19.0,317,9,Save 94%,9 students purchased this course,228111
Supply Chain Management,https://www.reed.co.uk/courses/supply-chain-management/228115#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,16.0,279,5,Save 94%,5 students purchased this course,228115
Executive Secretarial and PA Training - CPD Certified ,https://www.reed.co.uk/courses/executive-secretarial-and-pa-training-cpd-certified/228162#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,18.0,289,27,Save 93%,27 students purchased this course,228162
Payroll Management - CPD Certified,https://www.reed.co.uk/courses/payroll-management-cpd-certified/228164#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,13.0,289,70,Save 95%,70 students purchased this course,228164
Recruitment Consultant Diploma - CPD Certified,https://www.reed.co.uk/courses/recruitment-consultant-diploma-cpd-certified/228165#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,16.0,319,139,Save 94%,139 students purchased this course,228165
Aspergers Child Psychology Diploma Level 3 + Autism Diploma Level 3 (Only Â£27),https://www.reed.co.uk/courses/aspergers-child-psychology-diploma-level-3--autism-diploma-level-3-only-27/228166#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,27.0,289,5,Save 90%,5 students purchased this course,228166
Garden Design and Maintenance Course + Greenhouse Growing Diploma Level 3 (Only Â£27),https://www.reed.co.uk/courses/garden-design-and-maintenance-course--greenhouse-growing-diploma-level-3-only-27/228303#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,27.0,289,5,Save 90%,5 students purchased this course,228303
Management and Leadership Development for Managers + Time Management Advanced Diploma,https://www.reed.co.uk/courses/management-and-leadership-development-for-managers--time-management-advanced-diploma/228309#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,27.0,299,1,Save 90%,1 student purchased this course,228309
Customer Service and Relation Management Course,https://www.reed.co.uk/courses/customer-service-and-relation-management-course/228316#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,21.0,339,6,Save 93%,6 students purchased this course,228316
Office Skills and Receptionist Course - CPD Certified,https://www.reed.co.uk/courses/office-skills-and-receptionist-course-cpd-certified/228591#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,18.0,229,60,Save 92%,60 students purchased this course,228591
Microsoft Office Essential Training for PA - CPD Certified,https://www.reed.co.uk/courses/microsoft-office-essential-training-for-pa-cpd-certified/228595#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,18.0,369,42,Save 95%,42 students purchased this course,228595
Professional Diploma in Teaching Assistant - CPD Certified,https://www.reed.co.uk/courses/professional-diploma-in-teaching-assistant-cpd-certified/229459#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,17.0,289,50,Save 94%,50 students purchased this course,229459
Professional Receptionist Skills Diploma - CPD Certified,https://www.reed.co.uk/courses/professional-receptionist-skills-diploma-cpd-certified/229480#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,18.0,329,24,Save 94%,24 students purchased this course,229480
Leadership Management Advanced Training,https://www.reed.co.uk/courses/leadership-management-advanced-training/229494#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,15.0,389,1,Save 96%,1 student purchased this course,229494
"Diploma in Customer Service, Office Admin, Secretarial and PA with HR Leadership",https://www.reed.co.uk/courses/diploma-in-customer-service-office-admin-secretarial-and-pa-with-hr-leadership/229498#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,33.0,599,7,Save 94%,7 students purchased this course,229498
Health and Safety Certificate Course - CPD Certified,https://www.reed.co.uk/courses/health-and-safety-certificate-course-cpd-certified/229501#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,10.0,279,33,Save 96%,33 students purchased this course,229501
Office Admin and Customer Service Diploma,https://www.reed.co.uk/courses/office-admin-and-customer-service-diploma/229505#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,19.0,299,15,Save 93%,15 students purchased this course,229505
Office Management Diploma Level 3 + Microsoft Office Complete Course - (Only Â£27),https://www.reed.co.uk/courses/office-management-diploma-level-3--microsoft-office-complete-course-only-27/229563#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,27.0,299,5,Save 90%,5 students purchased this course,229563
Child Psychology Complete Course - Beginner to Advanced Level,https://www.reed.co.uk/courses/child-psychology-complete-course-beginner-to-advanced-level/229565#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,19.0,299,6,Save 93%,6 students purchased this course,229565
"Cognitive Behavioural Therapy, Dialectal Behaviour Therapy and Rational Emotive Behaviour",https://www.reed.co.uk/courses/cognitive-behavioural-therapy-dialectal-behaviour-therapy-and-rational-emotive-behaviour/229567#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,19.0,299,12,Save 93%,12 students purchased this course,229567
Forensic Psychology Course,https://www.reed.co.uk/courses/forensic-psychology-course/229568#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,16.0,289,16,Save 94%,16 students purchased this course,229568
Psychotherapist Training Course - Certificate Included,https://www.reed.co.uk/courses/psychotherapist-training-course-certificate-included/229569#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,18.0,289,1,Save 93%,1 student purchased this course,229569
HR and Payroll Management Diploma Level 3 + UK Employment Law (Only Â£27),https://www.reed.co.uk/courses/hr-and-payroll-management-diploma-level-3--uk-employment-law-only-27/229570#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD approved training provider II Certificate Included,25.0,289,56,Save 91%,56 students purchased this course,229570
Party Planning and Events Management Course,https://www.reed.co.uk/courses/party-planning-and-events-management-course/229572#/courses/janets/p1778?pageno=3&sortby=MostPopular,Janets,CPD approved training provider II Certificate Included,17.0,289,2,Save 94%,2 students purchased this course,229572
"Web Design with HTML5, CSS3 and Bootstrap - Certificate Included",https://www.reed.co.uk/courses/web-design-with-html5-css3-and-bootstrap-certificate-included/229578#/courses/janets/p1778?pageno=4&sortby=MostPopular,Janets,CPD approved training provider II Certificate Included,17.0,299,6,Save 94%,6 students purchased this course,229578
Time and Priority Management Training Course,https://www.reed.co.uk/courses/time-and-priority-management-training-course/229581#/courses/janets/p1778?pageno=4&sortby=MostPopular,Janets,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,15.0,245,4,Save 93%,4 students purchased this course,229581
Public Speaking and Presentation Skills Training,https://www.reed.co.uk/courses/public-speaking-and-presentation-skills-training/229582#/courses/janets/p1778?pageno=4&sortby=MostPopular,Janets,CPD approved training provider II Certificate Included,14.0,289,4,Save 95%,4 students purchased this course,229582
